"congress_account_id","id","thomas_id","chamber","api_uri","first_name","middle_name","last_name","party","twitter_account","facebook_account","facebook_id","url","rss_url","domain","dw_nominate","ideal_point","seniority","next_election","state","missed_votes_pct","votes_with_party_pct","district","stdis","congress_account","description","statusesCount","followersCount","favoritesCount","friendsCount","personal_url","name","created","protected","verified","screenName","location","listedCount","followRequestSent","profileImageUrl"
"1262099252","S001194","2173","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001194.json","Brian",NA,"Schatz","D","SenBrianSchatz","","","http://www.schatz.senate.gov","http://www.schatz.senate.gov/rss/feeds/?press","","-0.506","-1.449544895","1","2014","HI","1.08","99.18",NA,"HINA","senbrianschatz","Tweets from the Office of Senator Brian Schatz, representing the great state of Hawaii.",186,2621,0,1357,"http://t.co/TDwLqJb0Q9","Senator Brian Schatz",2013-03-12 14:23:20,FALSE,TRUE,"SenBrianSchatz","",205,FALSE,"http://pbs.twimg.com/profile_images/3370967884/5627448733f2bb29a2aa0e13ad4cd09f_normal.jpeg"
"1262814457","W000799","1856","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000799.json","Tim",NA,"Walz","D","RepTimWalz","","","http://walz.house.gov/","http://walz.house.gov/index.php?format=feed&amp;type=rss","walz.house.gov","-0.293","-0.659501929","8","2014","MN","1.05","90.22","1","MN1","reptimwalz","Teacher, Football Coach, Command Sgt. Major. Proudly representing Minnesota's First Congressional District.",374,1354,0,723,"http://t.co/QmLQbyAF4G","Tim Walz",2013-03-12 20:27:45,FALSE,TRUE,"RepTimWalz","",114,FALSE,"http://pbs.twimg.com/profile_images/378800000111547580/bf8b36365dd9426b5f40f052180a6cd5_normal.jpeg"
"1267940407","K000384","2176","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/K000384.json","Tim",NA,"Kaine","D","SenKaineOffice","SenatorKaine","482778861771212","http://www.kaine.senate.gov","http://www.kaine.senate.gov/rss/feeds/","kaine.senate.gov","-0.313","-0.530973785","1","2018","VA","1.08","96.44",NA,"VANA","senkaineoffice","Official twitter account for the office of U.S. Senator Tim Kaine of Virginia",323,2040,1,97,"http://t.co/BIbkjQxPOh","Office of Sen. Kaine",2013-03-14 20:33:03,FALSE,TRUE,"SenKaineOffice","",137,FALSE,"http://pbs.twimg.com/profile_images/3380117631/27a09b5ebee6a11632770bc015389762_normal.jpeg"
"12726012","O000168","1955","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000168.json","Pete",NA,"Olson","R","OlsonPressShop","20718168936","20718168936","http://olson.house.gov/","http://olson.house.gov/common/rss/?rss=82","olson.house.gov","0.677","1.19054433","6","2014","TX","2.22","96.66","22","TX22","peteolson","U.S. Rep for TX-22",504,8155,6,3125,"http://t.co/xrckhpGwFH","Pete Olson",2008-01-26 18:38:31,FALSE,TRUE,"PeteOlson","Sugar Land, TX",607,FALSE,"http://pbs.twimg.com/profile_images/67572725/Pete_normal.JPG"
"1305596696","H001048","1909","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001048.json","Duncan","D.","Hunter","R","Rep_Hunter","DuncanHunter","79072979038","http://hunter.house.gov/","http://hunter.house.gov/rss.xml","hunter.house.gov","0.712","0.936545148","6","2014","CA","8.89","94.69","50","CA50","rep_hunter","Representing California’s 50th District",163,2009,3,226,"http://t.co/8rSbcnjMYw","Rep. Duncan Hunter",2013-03-26 21:04:26,FALSE,TRUE,"Rep_Hunter","",159,FALSE,"http://pbs.twimg.com/profile_images/3502205108/6d581b65674b3dfb10a2fdf8fe8ff265_normal.jpeg"
"13218102","C001056","1692","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001056.json","John",NA,"Cornyn","R","JohnCornyn","sen.johncornyn","75755694423","http://www.cornyn.senate.gov","http://www.cornyn.senate.gov/public/?a=RSS.Feed","","0.655","1.26043223","11","2014","TX","3.25","89.08",NA,"TXNA","johncornyn","Representing Texas in the Senate Since 2002.",12567,56660,15,8925,NA,"JohnCornyn",2008-02-07 19:52:55,FALSE,TRUE,"JohnCornyn","Austin, Texas",3054,FALSE,"http://pbs.twimg.com/profile_images/60719406/cornyntwitter_normal.jpg"
"132201224","M000404","766","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000404.json","Jim",NA,"McDermott","D","RepJimMcDermott","CongressmanJimMcDermott","246418928093","http://mcdermott.house.gov/","http://mcdermott.house.gov/index.php?format=feed&amp;type=rss","mcdermott.house.gov","-0.697","-1.787425421","26","2014","WA","3.53","90.92","7","WA7","repjimmcdermott","Proudly serving Washington State's 7th Congressional District",1443,10042,11,643,"http://t.co/koCY9ld8kF","Jim McDermott",2010-04-12 15:27:16,FALSE,TRUE,"RepJimMcDermott","",775,FALSE,"http://pbs.twimg.com/profile_images/2349851925/l5lb5n7h4g9jndwk09ba_normal.png"
"132278386","M000702","802","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000702.json","Barbara","A.","Mikulski","D","senatorbarb","SenatorMikulski","142890125771427","http://www.mikulski.senate.gov","http://www.mikulski.senate.gov/getallrss.cfm?xml=allfeeds&amp;issuecheckbox=all","","-0.414","-1.224023536","27","2016","MD","2.17","99.45",NA,"MDNA","senatorbarb","U.S. Senator for Maryland",2806,27733,1,8,"http://t.co/fzmg1jqrSU","Barbara Mikulski",2010-04-12 20:06:38,FALSE,TRUE,"SenatorBarb","Baltimore, MD/Washington DC",1450,FALSE,"http://pbs.twimg.com/profile_images/378800000022234700/36ab4124ca43bb8a96b1c26c32c55ddf_normal.jpeg"
"133832049","B000287","70","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B000287.json","Xavier",NA,"Becerra","D","repbecerra","XavierBecerra","90311772229","http://becerra.house.gov/","http://becerra.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2","becerra.house.gov","-0.446","-1.808374264","22","2014","CA","3.27","95.14","34","CA34","repbecerra","Chairman of the @HouseDemocrats. Proudly representing California's 34th Congressional District.",1145,14162,0,1798,"http://t.co/F2aPVwZMX6","Xavier Becerra",2010-04-16 19:04:13,FALSE,TRUE,"RepBecerra","Los Angeles, CA",856,FALSE,"http://pbs.twimg.com/profile_images/443858983783133184/Ng7mTTic_normal.png"
"1339931490","K000385","2190","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/K000385.json","Robin","","Kelly","D","","","","http://robinkelly.house.gov/","http://robinkelly.house.gov/rss.xml","","-0.405","-1.146873834","2",NA,"IL","0.75","95.17","2","IL2","reprobinkelly","Official Twitter account for Robin Kelly's congressional office.",415,842,2,260,"http://t.co/V1xSf6mC0D","Robin Kelly",2013-04-09 19:02:01,FALSE,FALSE,"RepRobinKelly","",98,FALSE,"http://pbs.twimg.com/profile_images/427921249809862656/bAgQceBN_normal.jpeg"
"13491312","R000577","1756","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000577.json","Tim",NA,"Ryan","D","RepTimRyan","timryan","121560497865","http://timryan.house.gov/","http://timryan.house.gov/rss.xml","timryan.house.gov","-0.396","-0.769826771","12","2014","OH","2.35","88.22","13","OH13","reptimryan","Office of Congressman Tim Ryan, proudly serving Ohio's 13th District in the United States Congress",1560,17466,13,1287,"http://t.co/AfCE33OzuX","Rep. Tim Ryan",2008-02-14 21:57:32,FALSE,TRUE,"RepTimRyan","Youngstown, OH",1123,FALSE,"http://pbs.twimg.com/profile_images/378800000614754097/70c56c9979e065f513f0dc05edf0755d_normal.jpeg"
"135297032","L000123","1381","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/L000123.json","Frank","R.","Lautenberg","D","franklautenberg","franklautenberg","121816241167991","http://www.lautenberg.senate.gov/","","lautenberg.senate.gov","-0.485","-1.35594552","29","2014","NJ","76.26","96.97",NA,"NJNA","franklautenberg","Former U.S. Senator Frank R. Lautenberg (D-New Jersey)",1805,11955,1,104,NA,"Frank R. Lautenberg",2010-04-20 22:36:00,FALSE,TRUE,"FrankLautenberg","",775,FALSE,"http://pbs.twimg.com/profile_images/3442371929/a0428d6979a0fd95a2043c91339dd634_normal.jpeg"
"137407124","W000796","1779","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000796.json","Lynn",NA,"Westmoreland","R","repwestmoreland","71389451419","71389451419","http://westmoreland.house.gov/","http://westmoreland.house.gov/index.php?format=feed&amp;type=rss","westmoreland.house.gov","0.852","1.102864566","10","2014","GA","8.37","94.29","3","GA3","repwestmoreland","U.S. Congressman representing Georgia's Third Congressional District.",1711,6701,37,483,"http://t.co/E0hBA3IvbQ","Lynn Westmoreland",2010-04-26 17:19:38,FALSE,TRUE,"RepWestmoreland","",479,FALSE,"http://pbs.twimg.com/profile_images/1212806898/FB_Official_normal.jpg"
"137794015","D000610","1976","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000610.json","Ted",NA,"Deutch","D","repteddeutch","CongressmanTedDeutch","112179098816942","http://teddeutch.house.gov/","http://teddeutch.house.gov/news/rss.aspx","teddeutch.house.gov","-0.403","-1.089988254","6","2014","FL","2.88","95.02","21","FL21","repteddeutch","Representative for Florida's 21st District, lead Democrat on Middle East Subcommittee, author of Democracy is for People Amendment, on Judiciary Committee.",1310,8023,220,1241,"http://t.co/3u0A61dOS0","Rep. Ted Deutch",2010-04-27 19:51:54,FALSE,TRUE,"RepTedDeutch","Boca Raton, FL",594,FALSE,"http://pbs.twimg.com/profile_images/378800000151827518/66c641c15a7808c2044f1455ad2cf1f8_normal.jpeg"
"137823987","B000574","99","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B000574.json","Earl",NA,"Blumenauer","D","blumenauermedia","","","http://blumenauer.house.gov/","http://blumenauer.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1","blumenauer.house.gov","-0.503","-1.137534489","20","2014","OR","5.94","93.13","3","OR3","blumenauermedia","Rep. Earl Blumenauer (OR-03) congressional account. Tweets are by staff.",337,2579,0,249,"http://t.co/xtsAE5Cp8T","Blumenauer Media",2010-04-27 21:48:06,FALSE,TRUE,"BlumenauerMedia","",239,FALSE,"http://pbs.twimg.com/profile_images/1769543952/Earl_garden_normal.jpg"
"1382011333","F000372","414","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000372.json","Rodney",NA,"Frelinghuysen","R","","","","http://frelinghuysen.house.gov/","http://frelinghuysen.house.gov/rss/top-news.xml","frelinghuysen.house.gov","0.621","0.507018632","20","2014","NJ","0.65","92.50","11","NJ11","usreprodney","Proudly serving the 11th Congressional District of New Jersey in the U.S. House of Representatives.",123,778,0,81,"http://t.co/p1LPKyK90o","Rodney Frelinghuysen",2013-04-26 14:05:13,FALSE,TRUE,"USRepRodney","",86,FALSE,"http://pbs.twimg.com/profile_images/3577127455/eeee361f01100fba1d1a7060dd28deec_normal.jpeg"
"138770045","C000714","229","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C000714.json","John",NA,"Conyers Jr.","D","repjohnconyers","CongressmanConyers","206947066849","http://conyers.house.gov/","http://conyers.house.gov/index.cfm/rss/feed","conyers.house.gov","-0.583","-1.616623401","50","2014","MI","4.84","89.97","13","MI13","repjohnconyers","Official Twitter account for John Conyers, Jr., Representing Michigan's 13th Congressional District in the U.S. House of Representatives",845,11956,7,542,"http://t.co/oluJP0z1OD","John Conyers",2010-04-30 14:49:06,FALSE,TRUE,"repjohnconyers","Washington DC",740,FALSE,"http://pbs.twimg.com/profile_images/445578298366521344/-TzSt6FJ_normal.jpeg"
"140519774","D000216","281","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000216.json","Rosa",NA,"DeLauro","D","rosadelauro","CongresswomanRosaDeLauro","181302611907634","http://delauro.house.gov/","http://delauro.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw","delauro.house.gov","-0.447","-1.24885887","24","2014","CT","5.23","95.45","3","CT3","rosadelauro","Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class and those in need. Account maintained by staff.",2478,11283,3,1221,"http://t.co/ckWqNj3s2M","Rosa DeLauro",2010-05-05 18:11:32,FALSE,TRUE,"rosadelauro","New Haven, CT",666,FALSE,"http://pbs.twimg.com/profile_images/434357504881876994/AmeG_oz__normal.jpeg"
"1410590874","W000800","1879","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000800.json","Peter",NA,"Welch","D","","PeterWelch","72680720883","http://www.welch.house.gov/","http://www.welch.house.gov/index.php?format=feed&amp;type=rss","www.welch.house.gov","-0.471","-1.231820712","8","2014","VT","1.70","93.48","1","VT1","peterwelch","Official Twitter Account for Congressman Peter Welch, proudly representing the great state of Vermont in the U.S. House of Representatives.",420,1971,10,1026,"http://t.co/P7VlnuEP0v","Rep. Peter Welch",2013-05-07 16:10:47,FALSE,TRUE,"PeterWelch","Vermont and Washington, DC",133,FALSE,"http://pbs.twimg.com/profile_images/420312643518226432/gqoOfyqn_normal.jpeg"
"14135426","E000288","1857","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/E000288.json","Keith",NA,"Ellison","D","keithellison","Keith.Ellison","7997462059","http://ellison.house.gov/","http://ellison.house.gov/index.php?format=feed&amp;type=rss","ellison.house.gov","-0.569","-1.422803515","8","2014","MN","3.92","92.65","5","MN5","keithellison","Member of Congress from Minnesota's Fifth District. Co-Chair, @USProgressives",7159,52442,40,2435,"http://t.co/Fc4gsgpjbC","Rep. Keith Ellison",2008-03-12 21:38:12,FALSE,TRUE,"keithellison","Minneapolis/Washington, D.C.",2435,FALSE,"http://pbs.twimg.com/profile_images/1088070882/DSC_4029_normal.jpg"
"14275291","R000435","985","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000435.json","Ileana",NA,"Ros-Lehtinen","R","RosLehtinen","iroslehtinen","286546974761109","http://ros-lehtinen.house.gov/","http://ros-lehtinen.house.gov/rss.xml","ros-lehtinen.house.gov","0.488","0.528629971","26","2014","FL","5.10","92.56","27","FL27","roslehtinen","",12319,43556,20,1349,"http://t.co/gpRDQfsGrr","Ileana Ros-Lehtinen",2008-04-01 14:59:30,FALSE,TRUE,"RosLehtinen","Miami, Florida",1310,FALSE,"http://pbs.twimg.com/profile_images/1963257660/AS917198_normal.JPG"
"148006729","B001250","1753","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001250.json","Rob",NA,"Bishop","R","RepRobBishop","RepRobBishop","","http://robbishop.house.gov/","http://robbishop.house.gov/news/rss.aspx","robbishop.house.gov","0.793","1.012334567","12","2014","UT","4.84","94.09","1","UT1","reprobbishop","",0,991,0,95,"http://t.co/I1sp1BC4hV","Rob Bishop",2010-05-25 16:02:26,FALSE,FALSE,"RepRobBishop","Brigham City or D.C.",136,FALSE,"http://pbs.twimg.com/profile_images/3109160630/33a07d93e3a6d94dfed94c4fbd6501eb_normal.jpeg"
"148453195","B001227","1469","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001227.json","Robert","A.","Brady","D","RepBrady","RepRobertBrady","118845109487","http://www.brady.house.gov/","http://brady.house.gov/rss.xml","www.brady.house.gov","-0.437","-1.119643579","18","2014","PA","1.57","92.43","1","PA1","repbrady","Proudly representing Pennsylvania's 1st District in House of Representatives.  Born & Raised in Philadelphia.  Fighting for Equality and Democracy.",463,5897,6,576,"http://t.co/UXBZB1hRh5","Bob Brady",2010-05-26 18:53:52,FALSE,TRUE,"RepBrady","Philly - Delco - DC",497,FALSE,"http://pbs.twimg.com/profile_images/933274859/New_Image_normal.JPG"
"14845376","G000359","452","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000359.json","Lindsey",NA,"Graham","R","GrahamBlog","USSenatorLindseyGraham","257937783228","http://www.lgraham.senate.gov","http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Rss.Feed","","0.403","0.767092227","11","2014","SC","7.86","83.24",NA,"SCNA","grahamblog","Twitter feed for U.S. Senator Lindsey Graham of South Carolina.",3214,60022,1,2200,"http://t.co/x7LZALizg6","Lindsey Graham",2008-05-20 13:57:21,FALSE,TRUE,"GrahamBlog","Washington, DC",2249,FALSE,"http://pbs.twimg.com/profile_images/2167513251/LG_Testifying2_normal.jpg"
"14984637","P000597","1927","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000597.json","Chellie",NA,"Pingree","D","chelliepingree","ChelliePingree","91529332807","http://pingree.house.gov/","http://pingree.house.gov/index.php?format=feed&amp;type=rss","pingree.house.gov","-0.497","-1.533310819","6","2014","ME","4.31","93.85","1","ME1","chelliepingree","Congresswoman representing Maine's First District.",1107,9954,14,311,"http://t.co/VegHq8W50Q","Chellie Pingree",2008-06-02 20:29:56,FALSE,TRUE,"chelliepingree","Maine -- the best place to be!",913,FALSE,"http://pbs.twimg.com/profile_images/83264312/twitterphoto_normal.jpg"
"1499993378","S000051","1012","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000051.json","Mark",NA,"Sanford","R","RepSanfordSC","RepSanfordSC","","http://sanford.house.gov/","http://sanford.house.gov/rss.xml","sanford.house.gov","0.97","0.701051152","2",NA,"SC","1.94","88.45","1","SC1","repsanfordsc","Proudly representing South Carolina's First Congressional District.",77,1115,0,46,"http://t.co/nPQcn4g3sC","Mark Sanford",2013-06-11 01:55:44,FALSE,TRUE,"RepSanfordSC","",76,FALSE,"http://pbs.twimg.com/profile_images/3783874640/6f569566df57af92b4072438e0fd5f0b_normal.jpeg"
"150078976","M001169","1837","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001169.json","Christopher","S.","Murphy","D","","","","http://www.murphy.senate.gov","http://www.murphy.senate.gov/rss/feeds/?press","murphy.senate.gov","-0.589","-1.299498077","1","2018","CT","0.27","97.83",NA,"CTNA","chrismurphyct","U.S. Senator, Connecticut",3636,19666,9,114,NA,"Chris Murphy",2010-05-31 01:22:43,FALSE,TRUE,"ChrisMurphyCT","",875,FALSE,"http://pbs.twimg.com/profile_images/418376871160446976/KOCx8hnX_normal.jpeg"
"150724371","M000309","1503","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000309.json","Carolyn",NA,"McCarthy","D","RepMcCarthyNY","","","http://carolynmccarthy.house.gov/","http://carolynmccarthy.house.gov/common/rss/?rss=155","carolynmccarthy.house.gov","-0.294","-0.635967771","18","2014","NY","73.07","92.23","4","NY4","repmccarthyny","U.S. Congresswoman (NY-04)",186,4807,0,57,"http://t.co/8WCoDniauV","Rep Carolyn McCarthy",2010-06-01 17:15:15,FALSE,TRUE,"RepMcCarthyNY","Long Island, NY",486,FALSE,"http://pbs.twimg.com/profile_images/968239969/webimagesize_normal.JPG"
"15160884","F000445","1683","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000445.json","J.","Randy","Forbes","R","Randy_Forbes","randyforbes","356330225020","http://forbes.house.gov/","http://forbes.house.gov/news/rss.aspx","www.house.gov","0.602","0.733129694","14","2014","VA","2.88","94.62","4","VA4","randy_forbes","Representing Virginia's Fourth Congressional District. (Following a group or person does not indicate support or endorsement of their beliefs or opinions.)",2839,12247,0,5000,"http://t.co/Raylm95FGB","Randy Forbes",2008-06-18 18:32:37,FALSE,TRUE,"Randy_Forbes","Chesapeake, Virginia",972,FALSE,"http://pbs.twimg.com/profile_images/1817694987/Randy_Forbes_normal.jpg"
"15281676","M001150","1731","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001150.json","Candice","S.","Miller","R","CandiceMiller","CongresswomanCandiceMiller","210401648605","http://candicemiller.house.gov/","http://candicemiller.house.gov/rss.xml","candicemiller.house.gov","0.677","0.948087303","12","2014","MI","0.26","95.94","10","MI10","candicemiller","Proudly serving Michigan's 10th Congressional District",460,8396,1,406,"http://t.co/esuuzCFSKM","Candice Miller",2008-06-30 19:41:17,FALSE,TRUE,"CandiceMiller","Shelby Township, Michigan",708,FALSE,"http://pbs.twimg.com/profile_images/1207662574/4642180038_b322556757_copy_normal.jpg"
"15324851","C001088","1984","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001088.json","Christopher","A.","Coons","D","SenCoonsOffice","senatorchriscoons","254950754518205","http://www.coons.senate.gov","http://www.coons.senate.gov/rss/feeds/?type=press","","-0.369","-0.726462687","5","2014","DE","1.08","97.26",NA,"DENA","chriscoons","Father, husband, U.S. Senator from the State of Delaware",2690,15607,0,2318,NA,"Senator Chris Coons",2008-07-05 11:17:54,FALSE,TRUE,"ChrisCoons","Wilmington, DE",1044,FALSE,"http://pbs.twimg.com/profile_images/378800000054078611/cece0b764e629a2ff53d2242969d9f3e_normal.jpeg"
"153486399","F000455","1895","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000455.json","Marcia","L.","Fudge","D","RepMarciaFudge","RepMarciaLFudge","279006440801","http://fudge.house.gov/","http://fudge.house.gov/common/rss//index.cfm?rss=25","fudge.house.gov","-0.512","-1.111259152","8","2014","OH","5.49","92.39","11","OH11","repmarciafudge","Congresswoman Fudge works on behalf of those living in Ohio's 11th district to create jobs, combat predatory lending, improve health care, and reform education",1526,10395,0,1118,"http://t.co/bvknUBdNTR","Marcia L. Fudge",2010-06-08 17:54:06,FALSE,TRUE,"RepMarciaFudge","Cleveland, OH",576,FALSE,"http://pbs.twimg.com/profile_images/3308156799/135800b763dc7117054fafcb4b983ed6_normal.jpeg"
"15356407","W000804","1886","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000804.json","Robert","J.","Wittman","R","RobWittman","RepRobWittman","38932542633","http://www.wittman.house.gov/","http://www.wittman.house.gov/index.php?format=feed&amp;type=rss","www.wittman.house.gov","0.635","0.742265849","8","2014","VA","0.39","93.31","1","VA1","robwittman","I represent the First Congressional District of Virginia and serve on
the House Armed Services and Natural Resources Committees. I appreciate your thoughts!",4074,13087,2,7027,"http://t.co/JcHDjLlep2","Rep. Rob Wittman",2008-07-08 18:25:49,FALSE,TRUE,"RobWittman","Montross, VA",1039,FALSE,"http://pbs.twimg.com/profile_images/1245236739/DSC_0036_normal.JPG"
"153919023","B001242","1740","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001242.json","Timothy","H.","Bishop","D","timbishopny","RepTimBishop","7940339401","http://timbishop.house.gov/","http://timbishop.house.gov/rss/latest-news.xml","timbishop.house.gov","-0.311","-0.884568916","12","2014","NY","0.65","90.39","1","NY1","timbishopny","Tweets from the office of Congressman Tim Bishop, in New York's first district. Check out our Facebook page: http://t.co/B13QjY9lJX",1082,5015,68,2228,"http://t.co/XAibNF4Umo","Tim Bishop",2010-06-09 22:22:18,FALSE,TRUE,"TimBishopNY","Suffolk County, NY",331,FALSE,"http://pbs.twimg.com/profile_images/378800000110170176/d6d5a003419e87487ac900f600821408_normal.jpeg"
"153944899","D000399","303","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000399.json","Lloyd",NA,"Doggett","D","RepLloydDoggett","lloyddoggett","154050553704","http://doggett.house.gov/","http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;format=raw","doggett.house.gov","-0.429","-0.963318496","20","2014","TX","1.96","93.20","35","TX35","replloyddoggett","Representing communities from San Antonio to Austin.",1239,8812,0,279,"http://t.co/ukPGmJS3hB","Lloyd Doggett",2010-06-09 23:53:50,FALSE,TRUE,"RepLloydDoggett","Central TX",645,FALSE,"http://pbs.twimg.com/profile_images/2512072298/x393d17j8ghxhd4aieu2_normal.jpeg"
"15394954","L000566","1885","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/L000566.json","Robert","E.","Latta","R","boblatta","boblatta","100000004848334","http://latta.house.gov/","http://latta.house.gov/news/rss.aspx","latta.house.gov","0.706","1.176587057","8","2014","OH","0.39","96.98","5","OH5","boblatta","Representing #OH5. On the Energy & Commerce Committee. Vice Chair, Comms & Tech Subcommittee. Chairman, Congressional Sportsmen Caucus. Co-Chair of @GOPNMC",4039,13403,24,5163,"http://t.co/dSKBcpo6FL","U.S. Rep. Bob Latta",2008-07-11 18:33:24,FALSE,TRUE,"boblatta","ÜT: 41.052377,-82.130057",1020,FALSE,"http://pbs.twimg.com/profile_images/1230904869/latta_normal.JPG"
"15442036","B000711","116","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B000711.json","Barbara",NA,"Boxer","D","senatorboxer","senatorboxer","116513005087055","http://www.boxer.senate.gov","","www.boxer.senate.gov","-0.488","-1.497132022","21","2016","CA","4.61","98.01",NA,"CANA","senatorboxer","U.S. Senator Barbara Boxer of California.",1297,44165,0,90,"http://t.co/So19MhgjTh","Sen. Barbara Boxer",2008-07-15 16:02:13,FALSE,TRUE,"SenatorBoxer","Washington, D.C.",1864,FALSE,"http://pbs.twimg.com/profile_images/1196578292/bb_normal.jpg"
"155642785","M001139","1584","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001139.json","Gary","G.","Miller","R","repgarymiller","RepGaryMiller","105352226181045","http://garymiller.house.gov/","http://garymiller.house.gov/news/rss.aspx","garymiller.house.gov","0.608","0.639705952","16","2014","CA","20.39","96.22","31","CA31","repgarymiller","Proudly serving California's 31st Congressional District.",290,4694,0,71,"http://t.co/fZ1W4BPzX0","Gary G. Miller",2010-06-14 18:12:40,FALSE,TRUE,"RepGaryMiller","Rancho Cucamonga, Ca",448,FALSE,"http://pbs.twimg.com/profile_images/989979305/GM_Color_613_normal.jpg"
"155669457","P000523","930","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000523.json","David","E.","Price","D","RepDavidEPrice","","","http://price.house.gov/","http://price.house.gov/index.php?format=feed&amp;type=rss","price.house.gov","-0.423","-1.130159438","26","2014","NC","0.00","94.90","4","NC4","repdavideprice","I represent NC's 4th Congressional District in Congress, which includes parts of Alamance, Orange, Durham, Wake, Harnett, Chatham & Cumberland counties.",1497,6074,0,2371,"http://t.co/zg9J7gtFZ7","David E. Price",2010-06-14 19:44:06,FALSE,TRUE,"RepDavidEPrice","",384,FALSE,"http://pbs.twimg.com/profile_images/990224608/David_Price_normal.jpg"
"15600527","S000364","1527","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000364.json","John",NA,"Shimkus","R","RepShimkus","repshimkus","123916254317516","http://shimkus.house.gov/","http://shimkus.house.gov/rss.xml","shimkus.house.gov","0.634","0.590586584","18","2014","IL","8.89","94.26","15","IL15","repshimkus","I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment & Economy Subcommittee. #tcot",6347,11121,2,818,"http://t.co/VY7n5soIY0","John Shimkus",2008-07-25 17:01:16,FALSE,TRUE,"RepShimkus","DC & 15th District of Illinois",1011,FALSE,"http://pbs.twimg.com/profile_images/3175958419/9ab347870488aef4f97085b5836553d6_normal.jpeg"
"156333623","G000553","1803","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000553.json","Al",NA,"Green","D","RepAlGreen","repalgreen","136237609724391","http://algreen.house.gov/","http://algreen.house.gov/rss.xml","algreen.house.gov","-0.353","-0.797121292","10","2014","TX","4.44","91.11","9","TX9","repalgreen","Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives.",221,6166,0,65,"http://t.co/oPgLvA0EBr","Congressman Al Green",2010-06-16 17:20:23,FALSE,TRUE,"RepAlGreen","Houston, TX",441,FALSE,"http://pbs.twimg.com/profile_images/3316330449/984c689254421a8e1dbb6cc32391053f_normal.jpeg"
